recno,EPIC,RAJ2000,DEJ2000,Vmago,Ksmag,(V-Ks)o,VmKsu,E(V-Ks),Ksmag0,(V-Ks)0,Per1,Per2,Per3,Per4,Memb,Disk,Simbad,single,PSS,Vmag,Gmag,Teff,AG,logL,Mass_calc,Mass_e
165,204435603,16 01 49.50,-22 20 45.5,,12.42,,6.79,0.46,12.36,6.33,1.5936,,,,"USco,bronze",no,Simbad,1,0.999999,19.15,11.510998238465817,,,-2.0381045310939245,,0.013866982803217402
166,204054129,16 01 49.54,-23 51 08.5,,11.93,,6.32,0.59,11.85,5.72,0.5272,0.6122,,,"USco,bronze",no,Simbad,1,0.999998,18.17,10.838709238465814,,,-1.8265223455832305,,0.013866982803217402
167,203834337,16 01 51.48,-24 45 25.0,,8.48,,3.81,0.19,8.46,3.62,4.6547,,,,"USco,gold",no,Simbad,1,0.99885,12.27,6.060893238465816,,,,,0.013866982803217402
168,204525956,16 01 55.45,-21 58 49.4,7.19,6.9,0.29,0.29,0.41,6.85,-0.12,,,,,"USco,gold",no,Simbad,1,0.993069,7.14,1.5927152384658152,,,1.3683951140075652,,0.013866982803217402
169,204612315,16 01 56.47,-21 37 03.8,11.24,8.3,2.94,2.94,0.0,8.3,2.94,4.7285,,,,"USco,gold",no,Simbad,1,0.999908,11.24,5.136234238465816,4924.0,0.5116,,,0.013866982803217402
170,205232648,16 01 57.65,-18 43 42.4,,10.9,,5.89,0.6,10.82,5.29,1.9751,,,,"USco,bronze",no,Simbad,1,0.999853,16.71,9.582677238465816,3427.3,1.217,-1.5385014786195814,0.2534761904761906,0.013866982803217402
171,204947015,16 01 58.22,-20 08 12.0,10.5,7.67,2.83,2.83,0.88,7.56,1.95,1.7739,,,,"USco,gold",no,Simbad,1,0.999966,10.389999,4.515142238465815,,,,,0.013866982803217402
172,204350926,16 01 58.93,-22 40 37.1,,10.43,,5.48,0.2,10.41,5.28,0.7299,,,,"USco,gold",no,Simbad,1,0.997667,15.889999,8.914149238465816,3385.7,0.9072,-1.494714323154864,0.23366666666666658,0.013866982803217402
173,205232450,16 01 59.86,-18 43 45.9,,10.18,,5.44,0.16,10.16,5.28,15.0634,,,,"USco,gold",no,Simbad,1,0.992964,15.6,8.693642238465815,3558.0,1.0511,-1.2769550037524282,0.3211538461538461,0.013866982803217402
174,204432860,16 02 00.39,-22 21 23.8,13.59,8.84,4.75,4.75,0.42,8.79,4.33,2.8752,,,,"USco,gold",no,Simbad,1,0.992964,13.54,6.980697238465815,,,,,0.013866982803217402
175,204388640,16 02 04.29,-22 31 47.0,,11.55,,8.82,2.7,11.2,6.12,2.6268,,,,"USco,bronze",yes,Simbad,1,0.998613,20.02,11.625143238465814,3312.7,0.038,-1.4634415426794882,0.19927444794952676,0.013866982803217402
176,204791347,16 02 04.29,-20 50 42.8,18.6,11.83,6.77,6.77,0.76,11.73,6.02,0.4224,0.245,,,"USco,gold",maybe,Simbad,1,0.999999,18.5,11.140801238465816,,,-1.9457700853500977,,0.013866982803217402
177,204137184,16 02 05.17,-23 31 07.2,,10.67,,6.08,0.98,10.55,5.1,2.6411,,,,"USco,bronze",yes,Simbad,1,0.999919,16.630001,9.468374238465817,,,-1.4600461704540852,,0.013866982803217402
178,203708909,16 02 06.82,-25 12 38.8,,11.87,,6.04,3.07,11.48,2.96,1.1282,,,,"USco,bronze",no,Simbad,1,0.999994,17.52,10.615086238465814,3315.0,0.8892,-1.81332612815505,0.2,0.013866982803217402
179,204278916,16 02 07.56,-22 57 47.0,,9.86,,4.94,0.73,9.77,4.21,3.6335,,,,"USco,gold",yes,Simbad,1,0.992964,14.710001,8.112699238465815,3632.4,0.783,-0.8693124875791732,0.36884615384615393,0.013866982803217402
180,204290833,16 02 08.45,-22 54 59.1,14.09,9.55,4.54,4.54,0.4,9.5,4.15,6.1879,,,,"USco,gold",no,Simbad,1,0.996487,14.04,7.565773238465816,3825.0,0.7025,-0.672886369406105,0.5,0.013866982803217402
181,204258708,16 02 09.54,-23 02 27.9,,11.83,,6.18,0.23,11.8,5.95,0.4837,,,,"USco,bronze",no,Simbad,1,0.999994,17.98,10.642355238465814,3369.7,1.0468,-1.792634967621407,0.22604761904761897,0.013866982803217402
182,204347304,16 02 10.45,-22 41 28.2,,8.06,,3.29,0.69,7.97,2.6,3.519,2.3915,,,"USco,silver",no,Simbad,1,0.999687,11.26,5.553314238465815,,,,,0.013866982803217402
183,204948308,16 02 10.95,-20 07 49.8,,11.42,,6.19,0.57,11.34,5.63,0.9397,,,,"USco,gold",no,Simbad,1,0.999996,17.53,10.264076238465815,3419.3,1.157,-1.686554644076269,0.24966666666666676,0.013866982803217402
184,204178534,16 02 12.80,-23 21 20.5,,11.68,,6.09,2.33,11.38,3.76,1.3517,,,,"USco,bronze",no,Simbad,1,0.999993,17.470001,10.440113238465816,3372.7,0.9808,-1.7399285941649858,0.2274761904761904,0.013866982803217402
185,204348206,16 02 13.55,-22 41 15.2,7.33,6.97,0.36,0.36,0.41,6.92,-0.05,0.2552,3.5169,0.254,,"USco,silver",no,Simbad,1,0.997703,7.28,1.7375062384658149,,,1.3624370453770014,,0.013866982803217402
186,203863529,16 02 14.88,-24 38 32.9,,11.15,,6.12,0.35,11.1,5.77,0.2543,0.3215,,,"USco,silver",no,Simbad,1,0.999998,17.220001,10.058900238465815,,,-1.8178707897507584,,0.013866982803217402
187,205173629,16 02 21.47,-19 02 05.8,,10.3,,6.03,0.99,10.17,5.04,9.0908,,,,"USco,bronze",no,Simbad,1,0.99964,16.2,9.050663238465816,3485.4,1.1944,,,0.013866982803217402
188,204271115,16 02 23.56,-22 59 33.5,,11.03,,6.38,0.28,11.0,6.1,1.0184,,,,"USco,gold",no,Simbad,1,0.999998,17.380001,9.987497238465815,,,-1.7476324813126387,,0.013866982803217402
189,204437393,16 02 23.65,-22 20 19.6,,9.62,,5.4,0.36,9.58,5.04,1.5002,,,,"USco,bronze",no,Simbad,1,0.992964,14.98,8.048776238465816,3624.6,0.8689,-0.7324528369149244,0.3638461538461538,0.013866982803217402
190,203629401,16 02 24.41,-25 29 12.5,,12.47,,6.43,0.28,12.43,6.15,0.4951,,,,"USco,bronze",no,Simbad,1,0.999997,18.86,11.395039238465817,,,-2.0925886361178163,,0.013866982803217402
191,204519555,16 02 24.59,-22 00 24.8,,9.38,,4.33,0.32,9.34,4.0,0.8951,,,,"USco,gold",no,Simbad,1,0.992964,13.67,7.289247238465816,5780.7,2.3919,-0.6020252537477757,1.4,0.013866982803217402
192,204417649,16 02 25.97,-22 24 57.7,,11.65,,6.18,0.23,11.62,5.96,1.435,,,,"USco,bronze",no,Simbad,1,0.999995,17.8,10.462141238465817,3331.2,0.9338,-1.7265357281647489,0.20771428571428563,0.013866982803217402
193,204517888,16 02 32.25,-22 00 48.9,,12.34,,6.93,0.73,12.25,6.2,,,,,"USco,gold",yes,Simbad,1,0.999999,19.18,11.637741238465814,,,-2.0168249425465894,,0.013866982803217402
194,204518814,16 02 34.17,-22 00 35.7,,11.75,,7.24,0.86,11.64,6.38,0.4513,,,,"USco,bronze",no,Simbad,1,0.999999,18.880001,11.246590238465814,,,-1.878440165947746,,0.013866982803217402
195,204182919,16 02 35.86,-23 20 17.2,,10.2,,5.56,0.28,10.17,5.28,6.6977,,,,"USco,gold",yes,Simbad,2,1e-06,15.73,8.740108238465815,3431.0,0.8905,,,0.013866982803217402
196,204356847,16 02 40.08,-22 39 13.5,,11.38,,6.1,1.92,11.13,4.18,1.2901,,,,"USco,bronze",no,Simbad,1,0.999994,17.23,10.182610238465816,3372.6,1.0019,-1.73259356294092,0.2274285714285714,0.013866982803217402
197,204317053,16 02 41.41,-22 48 42.1,,11.99,,7.14,1.06,11.86,6.08,1.5945,,,,"USco,gold",yes,Simbad,1,0.999998,19.0,11.274943238465816,,,-1.9759250157415835,,0.013866982803217402
198,204607034,16 02 41.51,-21 38 24.7,,11.18,,6.44,1.09,11.04,5.36,1.9654,,,,"USco,gold",yes,Simbad,1,0.999979,17.48,10.148909238465816,3432.3,1.0549,-1.6283780576752418,0.25585714285714295,0.013866982803217402
199,203560204,16 02 44.47,-25 43 32.5,,11.33,,5.45,0.22,11.3,5.23,2.3026,,,,"USco,gold",no,Simbad,1,0.999146,16.75,9.805023238465814,,,-1.5943122041221929,,0.013866982803217402
200,205078547,16 02 45.44,-19 30 38.1,,11.14,,6.44,0.52,11.07,5.93,0.7863,,,,"USco,gold",no,Simbad,1,0.999999,17.51,10.249178238465817,,,-1.70202076856204,,0.013866982803217402
201,204248645,16 02 45.73,-23 04 51.3,,11.5,,6.51,0.5,11.44,6.01,0.2621,0.3861,,,"USco,silver",yes,Simbad,1,0.999999,17.95,10.538159238465816,,,-2.072116601573171,,0.013866982803217402
202,204894575,16 02 53.96,-20 22 47.9,12.49,8.19,4.3,4.3,0.32,8.15,3.97,1.954,,,,"USco,gold",no,Simbad,1,0.999935,12.45,6.813805238465815,,,,,0.013866982803217402
203,204322706,16 02 55.13,-22 47 20.7,,10.57,,5.65,0.45,10.51,5.2,3.1006,,,,"USco,bronze",no,Simbad,1,0.999146,16.16,9.117648238465817,3508.3,0.9376,-1.3979400183792758,0.2920476190476191,0.013866982803217402
204,203846183,16 02 57.42,-24 42 41.8,,11.4,,5.89,0.23,11.37,5.65,1.575,,,,"USco,bronze",no,Simbad,1,0.999977,17.26,10.098180238465815,3324.6,0.9376,-1.673254611004964,0.20457142857142854,0.013866982803217402
205,204282976,16 02 58.55,-22 56 49.7,,10.11,,4.92,0.41,10.06,4.51,1.866,,,,"USco,gold",no,Simbad,2,1e-06,14.9800005,8.288922238465815,3579.2,0.6964,-0.8879986134584915,0.33474358974358964,0.013866982803217402
206,203547407,16 03 00.18,-25 46 10.9,,8.47,,3.76,0.08,8.46,3.68,,,,,"USco,bronze",no,Simbad,1,0.999991,12.22,6.054463238465816,,,,,0.013866982803217402
207,204489514,16 03 01.60,-22 07 52.7,,11.73,,6.91,0.62,11.65,6.29,1.7049,,,,"USco,gold",yes,Simbad,1,0.999998,18.56,10.820256238465817,,,-1.8635965391782927,,0.013866982803217402
208,203348270,16 03 01.76,-26 26 22.1,,9.69,,4.39,0.43,9.64,3.96,4.1734,,,,"USco,gold",no,Simbad,1,0.992964,14.030001,7.558123238465816,3932.3,0.5895,-0.760150173873934,0.7,0.013866982803217402
209,204553407,16 03 01.79,-21 51 58.6,,11.49,,5.98,0.7,11.4,5.28,1.7175,,,,"USco,bronze",no,Simbad,1,0.999994,17.38,10.234778238465816,3367.0,0.9827,-1.762456278680009,0.22476190476190477,0.013866982803217402
210,203348744,16 03 02.35,-26 26 16.6,,12.15,,6.93,1.21,12.0,5.72,4.1674,,,,"USco,bronze",,Simbad,1,0.999991,18.93,11.296637238465816,,,-1.890759026902888,,0.013866982803217402
211,204376053,16 03 14.89,-22 34 45.9,,10.7,,6.46,0.41,10.65,6.05,1.5654,2.0296,,,"USco,gold",no,Simbad,1,0.999997,17.11,9.692516238465815,,,-1.5683146565785877,,0.013866982803217402
212,204360645,16 03 22.76,-22 38 21.0,,11.17,,6.16,0.4,11.12,5.76,1.9005,,,,"USco,bronze",yes,Simbad,1,0.999995,17.279999,10.000481238465817,3419.2,1.1353,-1.6817279072994198,0.24961904761904752,0.013866982803217402
213,203551698,16 03 22.89,-25 45 17.5,,10.19,,5.08,0.41,10.13,4.67,19.6837,,,,"USco,bronze",no,Simbad,1,0.996487,15.21,8.442465238465815,3511.3,0.6708,-1.0051551465487756,0.29347619047619056,0.013866982803217402
214,203551881,16 03 23.45,-25 45 14.9,,9.54,,4.52,0.0,9.54,4.51,0.7107,,,,"USco,bronze",no,Simbad,1,0.992964,14.059999,8.072079238465815,,,,,0.013866982803217402
215,204852633,16 03 24.35,-20 34 13.2,,12.34,,7.13,0.69,12.25,6.43,0.3454,,,,"USco,bronze",no,Simbad,1,0.999999,19.380001,11.595517238465815,,,-2.003926364935732,,0.013866982803217402
216,203341895,16 03 25.98,-26 27 32.2,,10.77,,5.88,0.22,10.74,5.65,0.8336,,,,"USco,gold",no,Simbad,1,0.999893,16.619999,9.450233238465817,3422.4,0.911,-1.4266641803578513,0.25114285714285717,0.013866982803217402
217,204538777,16 03 26.25,-21 55 38.1,,11.6,,6.52,0.91,11.48,5.61,1.4806,,,,"USco,gold",yes,Simbad,1,0.999994,18.0,10.589219238465816,,,-1.7872798596513086,,0.013866982803217402
218,204548337,16 03 27.87,-21 53 15.4,,9.86,,4.58,0.59,9.79,4.0,5.5706,,,,"USco,bronze",no,Simbad,1,0.997667,14.37,7.842537238465816,4023.7,0.7766,-0.7966406886756505,0.6067068273092369,0.013866982803217402
219,205200173,16 03 28.71,-18 53 51.9,,10.12,,5.88,0.25,10.09,5.63,7.5153,,,,"USco,bronze",no,Simbad,1,0.996487,15.97,8.792739238465815,3508.9,0.9786,-0.9107309162527348,0.29233333333333333,0.013866982803217402
220,204993463,16 03 29.40,-19 55 03.9,,11.03,,5.9,0.34,10.99,5.56,0.8547,1.1069,,,"USco,gold",no,Simbad,1,0.999948,16.89,9.737102238465816,3467.8,1.1827,-1.5325398783085091,0.27276190476190487,0.013866982803217402
221,204063024,16 03 31.81,-23 48 58.3,,9.73,,4.63,0.7,9.64,3.93,9.2188,,,,"USco,bronze",no,Simbad,2,1e-06,14.27,7.727087238465815,3697.2,0.5303,-0.7945791042736611,0.4112499999999999,0.013866982803217402
222,204246759,16 03 33.79,-23 05 19.0,,9.05,,3.44,0.7,8.96,2.74,4.4275,4.3351,,,"USco,bronze",no,Simbad,1,0.999019,12.4,6.373567238465816,4555.9,0.7769,-0.2936577999976473,1.2,0.013866982803217402
223,204328600,16 03 35.50,-22 45 56.1,10.97,8.36,2.61,2.61,0.42,8.31,2.19,2.4213,,,,"USco,gold",no,Simbad,1,0.999848,10.92,5.049615238465815,5026.8,0.4863,0.10546591446244,0.9096187683284458,0.013866982803217402
224,205228053,16 03 37.76,-18 45 08.6,,9.81,,5.03,0.89,9.69,4.14,7.6483,,,,"USco,gold",no,Simbad,1,0.997667,14.719999,8.206553238465816,3687.4,0.9316,-0.9063682319262936,0.40444444444444455,0.013866982803217402
225,203420271,16 03 37.98,-26 11 54.6,,12.17,,5.76,1.75,11.95,4.01,1.3072,,,,"USco,bronze",no,Simbad,1,0.999962,17.71,10.769812238465814,,,-1.8732194236936204,,0.013866982803217402
226,205199316,16 03 38.30,-18 54 07.6,,9.54,,5.07,0.78,9.44,4.28,0.7729,,,,"USco,gold",no,Simbad,1,0.992964,14.51,7.894767238465816,3814.9,0.8838,-0.6637204164080056,0.4929861111111112,0.013866982803217402
227,205207894,16 03 39.22,-18 51 29.5,,10.2,,5.65,0.71,10.11,4.94,10.5026,,,,"USco,gold",no,Simbad,1,0.998258,15.76,8.758608238465815,,,-0.9152450325187405,,0.013866982803217402
228,204119181,16 03 40.29,-23 35 23.8,,11.32,,5.68,0.31,11.28,5.37,2.6885,,,,"USco,gold",no,Simbad,1,0.999712,16.96,9.913237238465817,,,-1.6140364154238602,,0.013866982803217402
229,204954915,16 03 41.86,-20 05 57.9,,9.49,,5.01,0.49,9.42,4.52,4.6185,,,,"USco,gold",no,Simbad,2,1e-06,14.43,7.735004238465816,,,-0.7050930887647232,,0.013866982803217402
230,204920926,16 03 43.34,-20 15 31.6,,9.72,,4.94,0.09,9.7,4.85,5.602,,,,"USco,gold",no,Simbad,1,0.996487,14.639999,7.946616238465815,3720.6,0.835,-0.8573290277253657,0.42749999999999994,0.013866982803217402
231,204180473,16 03 45.02,-23 20 53.0,,10.51,,5.34,0.7,10.42,4.64,1.904,,,,"USco,bronze",no,Simbad,1,0.992964,15.76,8.911983238465815,3421.2,0.8402,-1.3465945175693297,0.2505714285714285,0.013866982803217402
232,204330803,16 03 46.95,-22 45 24.7,,9.1,,4.89,0.47,9.04,4.41,12.9396,,,,"USco,gold",no,Simbad,2,1e-06,13.93,7.363289238465816,,,,,0.013866982803217402
233,204122161,16 03 50.41,-23 34 41.1,,9.7,,4.65,0.7,9.61,3.95,1.6102,,,,"USco,bronze",no,Simbad,2,1e-06,14.26,7.745984238465816,3752.3,0.7229,-0.7546847967020816,0.44951388888888905,0.013866982803217402
234,205041327,16 03 50.46,-19 41 21.8,,10.59,,5.81,0.44,10.54,5.38,2.9615,,,,"USco,gold",no,Simbad,1,0.999561,16.35,9.269656238465815,3530.8,1.1122,-1.3755116531090896,0.3037179487179488,0.013866982803217402
235,204599787,16 03 51.75,-21 40 15.7,,10.55,,6.56,0.54,10.48,6.02,1.0318,0.8194,0.6002,,"USco,silver",no,Simbad,1,0.999793,17.039999,9.669594238465816,,,,,0.013866982803217402
236,203723257,16 03 54.03,-25 09 39.7,,11.38,,5.85,0.0,11.38,5.85,1.461,,,,"USco,gold",maybe,Simbad,1,0.999981,17.23,10.060180238465817,3416.1,0.9485,-1.7004927125085394,0.2481428571428571,0.013866982803217402
237,204862109,16 03 54.96,-20 31 38.5,13.2,8.62,4.58,4.58,0.44,8.57,4.15,1.7281,1.052,,,"USco,gold",no,Simbad,1,0.998613,13.15,6.716933238465815,5519.0,2.506,,,0.013866982803217402
238,204864076,16 03 57.67,-20 31 05.6,,8.37,,4.35,1.82,8.14,2.53,3.8798,,,,"USco,gold",yes,Simbad,1,0.999848,12.49,6.4972442384658144,5093.7,1.5539,-0.4050331931009975,0.9292375366568915,0.013866982803217402
239,205038557,16 03 57.92,-19 42 11.1,,10.32,,5.23,0.73,10.23,4.51,3.8303,,,,"USco,gold",yes,Simbad,1,0.992964,15.459999,8.730573238465816,3559.1,0.9425,-0.9833008710818026,0.3218589743589743,0.013866982803217402
240,204230890,16 03 59.12,-23 09 05.6,,9.53,,4.55,0.78,9.43,3.77,6.7346,,,,"USco,bronze",no,Simbad,1,0.992964,13.9800005,7.546189238465816,3775.2,0.6983,-0.6979072887840726,0.46541666666666653,0.013866982803217402
241,205025028,16 04 00.23,-19 46 02.9,7.77,7.24,0.53,0.53,0.65,7.15,-0.12,,,,,"USco,gold",no,Simbad,1,0.999568,7.6800003,2.192556238465816,,,1.2055675441450655,,0.013866982803217402
242,204072696,16 04 04.53,-23 46 38.0,,10.73,,5.81,0.65,10.65,5.16,3.7652,,,,"USco,gold",yes,Simbad,1,0.999389,16.46,9.394244238465816,3556.1,0.9495,,,0.013866982803217402
243,203290460,16 04 06.71,-26 37 07.2,,9.98,,5.06,0.28,9.94,4.77,2.3362,,,,"USco,silver",no,Simbad,2,1e-06,15.0,8.247120238465815,3594.2,0.6397,-0.8647719193449085,0.3443589743589742,0.013866982803217402
244,204376071,16 04 10.11,-22 34 45.7,,11.55,,6.38,0.19,11.53,6.19,1.6268,,,,"USco,bronze",no,Simbad,1,0.999998,17.91,10.463608238465817,,,-1.8227521646307645,,0.013866982803217402
245,203920102,16 04 14.73,-24 24 43.6,,11.68,,6.13,0.17,11.66,5.96,1.6063,,,,"USco,bronze",no,Simbad,1,0.999995,17.79,10.471041238465816,,,-1.766242623932835,,0.013866982803217402
246,205037578,16 04 17.39,-19 42 28.9,,10.42,,4.27,0.61,10.34,3.66,1.7283,,,,"USco,gold",yes,Simbad,1,0.992964,14.610001,9.166863238465815,3457.5,1.0915,,,0.013866982803217402
247,203895983,16 04 18.93,-24 30 39.3,,8.85,,4.96,1.23,8.69,3.73,2.4474,2.5757,,,"USco,gold",yes,Simbad,1,0.996487,13.65,7.186356238465816,,,,,0.013866982803217402
248,204637622,16 04 20.98,-21 30 41.6,,9.43,,5.68,0.63,9.35,5.06,1.0516,1.3853,,,"USco,gold",maybe,Simbad,2,1e-06,15.030001,8.021676238465815,,,-0.7740191329833596,,0.013866982803217402
249,204638512,16 04 21.65,-21 30 28.5,,8.51,,4.39,1.9,8.26,2.49,4.9868,,,,"USco,gold",yes,Simbad,1,0.999936,12.65,6.142252238465815,4760.0,0.7827,-0.3204086002686974,0.8387434554973823,0.013866982803217402
250,203514056,16 04 22.55,-25 53 04.1,,11.86,,5.52,0.7,11.77,4.82,2.2318,,,,"USco,bronze",no,Simbad,1,0.999324,17.29,10.352893238465816,3475.7,0.8922,-1.798056932484562,0.27652380952380945,0.013866982803217402
251,204603210,16 04 35.87,-21 39 22.3,,9.86,,5.68,0.49,9.8,5.19,1.0926,1.223,,,"USco,bronze",no,Simbad,1,0.999806,15.48,8.539976238465815,3535.2,1.0925,,,0.013866982803217402
252,203463878,16 04 39.65,-26 03 08.7,,11.42,,5.91,2.3,11.12,3.61,0.8042,,,,"USco,bronze",no,Simbad,1,0.999977,17.029999,10.184544238465817,,,-1.7449688234740448,,0.013866982803217402
253,205345560,16 06 23.81,-18 07 18.6,,10.38,,5.78,0.85,10.27,4.93,,,,,"USco,bronze",yes,Simbad,1,0.998613,16.050001,9.020543238465816,3533.1,1.0032,,,0.013866982803217402
254,205164304,16 06 31.10,-19 04 57.6,,12.72,,7.44,0.76,12.62,6.67,2.3011,,,,"USco,bronze",no,Simbad,1,0.999999,20.06,12.105635238465815,,,-2.2291479720145966,,0.013866982803217402
255,205454164,16 06 39.30,-17 28 49.9,,10.28,,4.97,0.36,10.23,4.61,17.6813,,,,"USco,bronze",maybe,Simbad,1,0.997667,15.199999,8.639574238465816,3611.8,0.8554,-0.9530368532460152,0.3556410256410258,0.013866982803217402
256,204970885,16 06 39.89,-20 01 28.4,,10.08,,5.21,0.63,10.0,4.58,6.8925,,,,"USco,gold",no,Simbad,1,0.992964,15.21,8.557674238465815,3566.9,0.8909,-0.859774884434933,0.32685897435897443,0.013866982803217402
257,205208701,16 06 42.66,-18 51 14.0,,13.18,,7.4,0.7,13.09,6.7,0.9063,,,,"USco,silver",yes,Simbad,1,0.999999,20.49,13.171988238465817,,,-2.3362990578209715,,0.013866982803217402
258,205154017,16 06 43.85,-19 08 05.5,,9.19,,4.31,0.77,9.1,3.54,7.0065,,,,"USco,gold",yes,Simbad,1,0.999527,13.41,7.059905238465815,5808.6,2.2642,,,0.013866982803217402
259,204895521,16 06 47.51,-20 22 32.1,,9.87,,5.14,0.69,9.78,4.46,4.8923,,,,"USco,gold",no,Simbad,2,1e-06,14.92,8.268845238465815,3691.3,0.9625,-0.812000109246468,0.4071527777777779,0.013866982803217402
722,203807479,16 16 14.87,-24 51 27.9,,8.62,,3.64,0.0,8.62,3.64,,,,,"USco,bronze",no,Simbad,1,0.999997,12.26,6.172485238465816,,,,,0.013866982803217402
260,205238942,16 06 47.93,-18 41 43.8,,8.98,,3.6,0.7,8.89,2.9,9.3461,,,,"USco,gold",yes,Simbad,1,0.999798,12.49,6.506703238465816,4516.8,0.903,-0.2410729543828848,1.4,0.013866982803217402
261,204856827,16 06 59.37,-20 33 04.7,,9.54,,5.8,0.65,9.46,5.15,1.648,2.8058,,,"USco,bronze",no,Simbad,1,0.99885,15.26,8.187453238465816,,,-0.7573095244317148,,0.013866982803217402
262,204819492,16 07 00.08,-20 43 10.5,,10.82,,6.08,0.85,10.71,5.23,2.0777,,,,"USco,bronze",no,Simbad,1,0.999974,16.79,9.618937238465817,,,-1.5401553686377962,,0.013866982803217402
263,204856535,16 07 00.15,-20 33 09.2,,9.94,,5.64,1.4,9.76,4.24,,,,,"USco,gold",yes,Simbad,1,0.997667,15.4,8.491188238465815,3596.0,0.9527,-0.9227411353363552,0.3455128205128205,0.013866982803217402
264,204494633,16 07 00.51,-22 06 36.3,,10.44,,5.35,0.28,10.41,5.08,2.5116,,,,"USco,bronze",no,Simbad,1,0.996487,15.76,8.858096238465816,3520.3,0.7726,-1.3812199718322626,0.29776190476190484,0.013866982803217402
265,204871862,16 07 01.69,-20 28 58.2,,12.32,,7.01,0.7,12.23,6.31,1.6489,,,,"USco,gold",yes,Simbad,1,0.999999,19.24,11.762440238465814,,,-2.0419141408736503,,0.013866982803217402
266,204844509,16 07 03.56,-20 36 26.4,12.23,8.1,4.13,4.13,0.17,8.08,3.96,1.7132,1.65,,,"USco,gold",no,Simbad,1,0.999965,12.21,6.195076238465815,,,,,0.013866982803217402
267,204819661,16 07 03.72,-20 43 07.7,14.51,9.53,4.98,4.98,0.45,9.48,4.53,10.2495,,,,"USco,gold",no,Simbad,1,0.996487,14.459999,7.7344792384658145,3778.8,0.847,-0.6544106565104795,0.4679166666666668,0.013866982803217402
268,205142483,16 07 03.93,-19 11 33.9,14.21,9.22,4.99,4.99,0.63,9.14,4.36,6.6342,,,,"USco,gold",no,Simbad,1,0.996487,14.13,7.665674238465815,,,,,0.013866982803217402
269,204919503,16 07 04.73,-20 15 56.0,,11.46,,6.18,0.52,11.39,5.65,3.1147,,,,"USco,gold",no,Simbad,1,0.999988,17.57,10.285598238465814,3378.6,1.1176,-1.6669559602333193,0.23028571428571426,0.013866982803217402
270,205089832,16 07 07.67,-19 27 16.4,,9.8,,5.02,0.27,9.77,4.75,8.175,,,,"USco,gold",no,Simbad,1,0.996487,14.790001,8.158094238465816,,,-0.8716007467675498,,0.013866982803217402
271,205088828,16 07 08.73,-19 27 34.3,,11.17,,5.83,0.5,11.11,5.33,1.6609,,,,"USco,gold",no,Simbad,1,0.999887,16.939999,9.844284238465816,3430.7,1.0152,-1.5912514087938645,0.255095238095238,0.013866982803217402
272,204955018,16 07 09.54,-20 05 56.2,,8.51,,3.24,0.7,8.42,2.54,,,,,"USco,bronze",no,Simbad,1,0.999989,11.66,5.721907238465816,,,,,0.013866982803217402
273,205519771,16 07 14.01,-17 02 42.7,,10.75,,5.54,0.49,10.69,5.05,2.4549,,,,"USco,gold",yes,Simbad,1,0.992964,16.23,9.265805238465814,3566.9,0.9525,-1.3922233975229064,0.32685897435897443,0.013866982803217402
274,204787127,16 07 14.44,-20 51 52.0,,9.63,,4.93,0.03,9.62,4.9,7.4111,,,,"USco,bronze",no,Simbad,1,0.996487,14.549999,7.872590238465815,3763.9,0.8484,-0.8447550957731353,0.45756944444444453,0.013866982803217402
275,205378839,16 07 14.92,-17 56 09.7,7.81,7.4,0.41,0.41,0.53,7.33,-0.12,,,,,"USco,gold",no,Simbad,1,0.999331,7.74,2.189834238465816,10625.5,0.4876,1.191716441683885,1.5,0.013866982803217402
276,204813678,16 07 16.06,-20 44 44.0,,10.37,,6.09,0.78,10.27,5.32,2.312,,,,"USco,gold",maybe,Simbad,1,0.999874,16.36,9.165753238465816,3562.8,1.2328,-1.3870043599460224,0.3242307692307693,0.013866982803217402
277,205390110,16 07 17.41,-17 52 30.4,9.41,7.99,1.42,1.42,0.05,7.99,1.37,5.2411,,,,"USco,bronze",no,Simbad,2,1e-06,9.41,3.695507238465815,6104.8,0.1243,0.0951100504268467,1.2470714285714286,0.013866982803217402
278,204506777,16 07 17.78,-22 03 36.5,8.75,7.05,1.7,1.7,0.71,6.96,1.0,1.5325,0.813,,,"USco,bronze",no,Simbad,1,0.999806,8.66,2.9489902384658144,,,0.852357985529813,,0.013866982803217402
279,204901273,16 07 19.71,-20 20 55.8,,10.72,,5.95,0.66,10.63,5.29,4.9249,,,,"USco,gold",no,Simbad,1,0.999843,16.58,9.436904238465816,3530.5,1.1549,-1.3913670052575529,0.303525641025641,0.013866982803217402
280,203915140,16 07 21.60,-24 25 58.4,,8.88,,2.77,0.7,8.78,2.07,,,,,"USco,bronze",no,Simbad,1,0.999996,11.549999,5.754177238465815,,,,,0.013866982803217402
