Unnamed: 0,recno,RAJ2000_x,DEJ2000_x,i'mag_x,Per_x,Power_x,l_FAP_x,FAP_x,Amp_x,M13_Mass,bin_x,Vmag_x,Icmag_x,Jmag_x,Hmag_x,Kmag_x,Mmb_x,XH_x,PSS_x,M13_single,M13_Mass_calc,M13_Mass_e,RAJ2000_y,DEJ2000_y,i'mag_y,Per_y,Power_y,l_FAP_y,FAP_y,Amp_y,bin_y,Vmag_y,Icmag_y,Jmag_y,Hmag_y,Kmag_y,Mmb_y,XH_y,PSS_y,Tess_single,Tess_Mass,s_Mass,s_Lum,logL,Teff,Tess_Mass_calc,Tess_Mass_e,Age_calc (Myr),Age_e (Myr),Mass_calc,Mass_e
444,452,02 19 24.24,+57 03 15.8,16.7,5.05,135.6,,0.002,0.005,1.31,1,17.67,16.33,15.38,14.94,2.981360819912034,0.0,,0.999997,1,1.144781452784802,0.0037941954566645,02 19 24.24,+57 03 15.8,16.7,5.05,135.6,,0.002,0.005,1.0,17.67,16.33,15.38,14.94,14.79,0.0,,0.999997,1.0,0.91,,,0.2024038475603527,5176.4,0.9534897360703812,0.0186945933377917,10.518,3.089,1.2963,0.0817
445,453,02 19 53.35,+57 09 06.2,17.36,8.33,135.1,,0.002,0.007,1.21,2,18.71,16.87,15.59,14.92,2.8613608199120346,3.0,,0.999991,1,1.1800509894941351,0.0037941954566645,02 19 53.35,+57 09 06.2,17.36,8.33,135.1,,0.002,0.007,2.0,18.71,16.87,15.59,14.92,14.67,3.0,,0.999991,1.0,0.73,,,-0.1141696786950533,4389.5,1.4,0.0186945933377917,3.707,1.681,0.9927,0.1156
446,454,02 18 36.37,+57 03 52.1,20.15,8.26,134.9,,0.003,0.08,0.44,1,22.4,19.55,17.66,16.86,4.791360819912036,1.0,,0.999573,1,0.4670515513190977,0.0037941954566645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,455,02 19 02.99,+57 13 01.6,18.56,3.95,134.8,,0.003,0.019,0.93,2,20.4,18.03,16.35,15.55,3.431360819912035,1.0,X,0.99997,1,0.9955916384586267,0.0037941954566645,02 19 02.99,+57 13 01.6,18.56,3.95,134.8,,0.003,0.019,2.0,20.4,18.03,16.35,15.55,15.24,1.0,X,0.99997,1.0,,,,,,,0.0186945933377917,,,,
448,456,02 19 01.12,+57 09 58.4,16.26,10.9,134.7,,0.003,0.009,1.36,1,17.19,15.86,14.92,14.48,2.471360819912034,1.0,X,0.999996,1,1.264392513141298,0.0037941954566645,02 19 01.12,+57 09 58.4,16.26,10.9,134.7,,0.003,0.009,1.0,17.19,15.86,14.92,14.48,14.28,1.0,X,0.999996,1.0,0.99,,,0.1318303072749477,,,0.0186945933377917,,,,
449,457,02 19 24.33,+57 04 18.9,17.85,6.69,134.2,,0.003,0.016,1.11,1,19.29,17.35,15.95,15.21,3.1913608199120347,3.0,X,0.999992,1,1.0815238993470857,0.0037941954566645,02 19 24.33,+57 04 18.9,17.85,6.69,134.2,,0.003,0.016,1.0,19.29,17.35,15.95,15.21,15.0,3.0,X,0.999992,1.0,,,,,3811.9,,0.0186945933377917,,,,
450,458,02 18 35.46,+57 15 05.3,20.17,0.827,133.5,,0.003,0.037,0.44,1,22.55,19.64,17.59,16.81,4.711360819912034,1.0,,0.999769,1,0.4928632092739232,0.0037941954566645,02 18 35.46,+57 15 05.3,20.17,0.827,133.5,,0.003,0.037,1.0,22.55,19.64,17.59,16.81,16.52,1.0,,0.999769,1.0,,,,,,,0.0186945933377917,,,,
451,459,02 18 36.22,+57 16 11.3,19.99,0.341,133.5,,0.003,0.048,0.48,1,22.25,19.38,17.53,16.68,4.561360819912036,1.0,,0.999996,1,0.5474671992749817,0.0037941954566645,02 18 36.22,+57 16 11.3,19.99,0.341,133.5,,0.003,0.048,1.0,22.25,19.38,17.53,16.68,16.37,1.0,,0.999996,1.0,,,,,,,0.0186945933377917,,,,
452,460,02 19 49.57,+57 10 20.1,19.71,2.63,133.3,,0.003,0.03,0.56,1,21.93,19.1,17.42,16.52,4.421360819912035,1.0,X,0.999993,1,0.5991865850227286,0.0037941954566645,02 19 49.57,+57 10 20.1,19.71,2.63,133.3,,0.003,0.03,1.0,21.93,19.1,17.42,16.52,16.23,1.0,X,0.999993,1.0,,,,,,,0.0186945933377917,,,,
453,461,02 19 08.24,+57 02 34.5,18.83,10.5,133.3,,0.003,0.024,0.84,1,20.5,18.31,16.82,16.05,3.9913608199120354,1.0,,0.999981,1,0.7630373349486521,0.0037941954566645,02 19 08.24,+57 02 34.5,18.83,10.5,133.3,,0.003,0.024,1.0,20.5,18.31,16.82,16.05,15.8,1.0,,0.999981,1.0,,,,,,,0.0186945933377917,,,,
454,462,02 18 44.17,+57 12 47.5,17.59,3.82,133.2,,0.003,0.007,1.16,1,18.81,17.17,15.94,15.29,3.251360819912035,1.0,X,0.999997,1,1.059766899997845,0.0037941954566645,02 18 44.17,+57 12 47.5,17.59,3.82,133.2,,0.003,0.007,1.0,18.81,17.17,15.94,15.29,15.06,1.0,X,0.999997,1.0,,,,,4238.0,,0.0186945933377917,,,,
455,463,02 18 28.13,+57 00 06.6,15.83,10.0,133.1,,0.003,0.002,1.43,2,16.74,15.46,14.56,14.0,2.0413608199120343,3.0,,0.999982,1,,0.0,02 18 28.13,+57 00 06.6,15.83,10.0,133.1,,0.003,0.002,2.0,16.74,15.46,14.56,14.0,13.85,3.0,,0.999982,1.0,0.83,,,-0.3692569436115388,,,0.0186945933377917,,,,
456,464,02 18 57.26,+57 11 15.8,17.55,0.479,132.2,,0.004,0.013,1.17,2,,,15.66,14.93,2.891360819912034,,X,0.999991,1,1.171169350777348,0.0037941954566645,02 18 57.26,+57 11 15.8,17.55,0.479,132.2,,0.004,0.013,2.0,,,15.66,14.93,14.7,,X,0.999991,1.0,0.7,,,-0.6732750871978904,3927.2,0.6,0.0186945933377917,8.542,3.972,0.6582,0.0853
457,465,02 19 22.16,+57 12 52.9,19.23,5.41,131.4,,0.005,0.029,0.7,2,21.35,18.69,16.86,16.05,3.9113608199120353,1.0,,0.999993,1,0.7950234138458063,0.0037941954566645,02 19 22.16,+57 12 52.9,19.23,5.41,131.4,,0.005,0.029,2.0,21.35,18.69,16.86,16.05,15.72,1.0,,0.999993,1.0,,,,,,,0.0186945933377917,,,,
458,466,02 17 56.78,+57 06 31.1,18.94,7.46,131.3,,0.005,0.022,0.81,1,,,16.96,16.15,4.131360819912034,,,0.999998,1,0.7076955971741337,0.0037941954566645,02 17 56.78,+57 06 31.1,18.94,7.46,131.3,,0.005,0.022,1.0,,,16.96,16.15,15.94,,,0.999998,1.0,,,,,,,0.0186945933377917,,,,
459,467,02 18 18.99,+57 10 19.9,16.14,3.57,130.4,,0.005,0.004,1.38,1,16.96,15.77,14.86,14.39,2.411360819912036,3.0,,0.999998,1,1.275160066850085,0.0037941954566645,02 18 18.99,+57 10 19.9,16.14,3.57,130.4,,0.005,0.004,1.0,16.96,15.77,14.86,14.39,14.22,3.0,,0.999998,1.0,1.06,,,0.9597152188788632,6348.3,1.3316611295681064,0.0186945933377917,57.492,42.816,1.3902,0.0125
460,468,02 19 31.00,+57 14 31.7,17.76,1.5,130.1,,0.005,0.009,1.13,2,19.29,17.27,15.84,15.06,3.011360819912035,3.0,X,0.999982,1,1.1361601446008478,0.0037941954566645,02 19 31.00,+57 14 31.7,17.76,1.5,130.1,,0.005,0.009,2.0,19.29,17.27,15.84,15.06,14.82,3.0,X,0.999982,1.0,0.68,,,-0.3922448275535273,3797.3,0.480763888888889,0.0186945933377917,2.308,0.943,0.5479,0.083
461,469,02 18 34.50,+57 11 10.8,19.03,6.99,129.9,,0.005,0.02,0.77,1,20.87,18.48,17.0,16.23,4.161360819912035,1.0,,0.99999,1,0.6954441086523276,0.0037941954566645,02 18 34.50,+57 11 10.8,19.03,6.99,129.9,,0.005,0.02,1.0,20.87,18.48,17.0,16.23,15.97,1.0,,0.99999,1.0,,,,,,,0.0186945933377917,,,,
462,470,02 18 36.22,+57 13 47.4,20.01,0.421,129.9,,0.005,0.038,0.48,1,,,17.48,16.67,4.581360819912035,,,0.999996,1,0.5403798001308218,0.0037941954566645,02 18 36.22,+57 13 47.4,20.01,0.421,129.9,,0.005,0.038,1.0,,,17.48,16.67,16.39,,,0.999996,1.0,,,,,,,0.0186945933377917,,,,
463,471,02 18 14.88,+57 13 22.6,17.3,0.256,129.7,,0.005,0.007,1.22,2,18.59,16.79,15.43,14.68,2.631360819912034,1.0,,0.999985,1,1.2323654040473164,0.0037941954566645,02 18 14.88,+57 13 22.6,17.3,0.256,129.7,,0.005,0.007,2.0,18.59,16.79,15.43,14.68,14.44,1.0,,0.999985,1.0,,,,,4654.3,,0.0186945933377917,,,,
464,473,02 19 36.74,+56 59 59.2,15.79,0.873,128.9,,0.006,0.003,1.44,1,16.41,15.42,14.77,14.41,2.471360819912034,3.0,,0.999998,1,1.264392513141298,0.0037941954566645,02 19 36.74,+56 59 59.2,15.79,0.873,128.9,,0.006,0.003,1.0,16.41,15.42,14.77,14.41,14.28,3.0,,0.999998,1.0,1.24,,,0.5623226096352065,7257.9,1.5,0.0186945933377917,80.226,46.651,1.3841,0.0174
465,474,02 18 02.78,+57 10 22.7,19.1,6.1,128.8,,0.006,0.022,0.75,1,21.06,18.53,16.82,16.01,3.9113608199120353,1.0,,0.999993,1,0.7950234138458063,0.0037941954566645,02 18 02.78,+57 10 22.7,19.1,6.1,128.8,,0.006,0.022,1.0,21.06,18.53,16.82,16.01,15.72,1.0,,0.999993,1.0,,,,,,,0.0186945933377917,,,,
466,475,02 19 34.14,+57 10 44.4,17.87,6.25,128.6,,0.006,0.017,1.11,1,19.15,17.39,16.09,15.4,3.381360819912034,1.0,,0.999995,1,1.0141149097111666,0.0037941954566645,02 19 34.14,+57 10 44.4,17.87,6.25,128.6,,0.006,0.017,1.0,19.15,17.39,16.09,15.4,15.19,1.0,,0.999995,1.0,0.74,,,-0.262688062010375,3869.7,0.5245604395604394,0.0186945933377917,1.811,0.66,0.5875,0.0816
467,476,02 18 09.14,+57 10 13.3,18.65,5.1,128.1,,0.006,0.016,0.9,1,,,16.72,15.93,3.8613608199120346,,,0.999995,1,0.815267891525459,0.0037941954566645,02 18 09.14,+57 10 13.3,18.65,5.1,128.1,,0.006,0.016,1.0,,,16.72,15.93,15.67,,,0.999995,1.0,,,,,,,0.0186945933377917,,,,
468,477,02 18 02.91,+57 10 37.0,16.03,1.56,128.0,,0.006,0.002,1.39,1,16.88,15.68,14.82,14.41,2.4613608199120343,3.0,,0.999998,1,1.265247107193414,0.0037941954566645,02 18 02.91,+57 10 37.0,16.03,1.56,128.0,,0.006,0.002,1.0,16.88,15.68,14.82,14.41,14.27,3.0,,0.999998,1.0,1.02,,,0.3351468625691687,7249.3,1.5,0.0186945933377917,78.661,45.054,1.349,0.0343
469,478,02 19 36.21,+57 14 55.0,19.6,0.473,127.3,,0.006,0.023,0.59,1,21.77,19.0,17.21,16.39,4.2813608199120345,1.0,,0.999997,1,0.6516688977517077,0.0037941954566645,02 19 36.21,+57 14 55.0,19.6,0.473,127.3,,0.006,0.023,1.0,21.77,19.0,17.21,16.39,16.09,1.0,,0.999997,1.0,,,,,,,0.0186945933377917,,,,
470,479,02 18 51.36,+57 04 13.1,18.91,7.63,127.3,,0.006,0.043,0.82,1,,,16.84,16.06,4.0313608199120345,,X,0.999998,1,0.7471637855386764,0.0037941954566645,02 18 51.36,+57 04 13.1,18.91,7.63,127.3,,0.006,0.043,1.0,,,16.84,16.06,15.84,,X,0.999998,1.0,,,,,,,0.0186945933377917,,,,
471,480,02 19 12.08,+57 06 01.8,20.28,5.56,127.2,,0.006,0.075,0.4,1,,,17.8,17.03,4.951360819912036,,,0.999425,1,0.415794043576313,0.0037941954566645,02 19 12.08,+57 06 01.8,20.28,5.56,127.2,,0.006,0.075,1.0,,,17.8,17.03,16.76,,,0.999425,1.0,,,,,,,0.0186945933377917,,,,
472,481,02 18 33.83,+57 15 01.0,16.19,6.52,126.9,,0.006,0.004,1.38,2,,,14.77,14.25,2.301360819912034,,,0.999992,1,1.2979448396823905,0.0037941954566645,02 18 33.83,+57 15 01.0,16.19,6.52,126.9,,0.006,0.004,2.0,,,14.77,14.25,14.11,,,0.999992,1.0,0.93,,,0.4830906765809839,,,0.0186945933377917,,,,
473,484,02 19 44.07,+57 03 11.9,16.04,0.149,126.8,,0.006,0.003,1.39,1,16.85,15.64,14.76,14.35,2.411360819912036,3.0,,0.999998,1,1.275160066850085,0.0037941954566645,02 19 44.07,+57 03 11.9,16.04,0.149,126.8,,0.006,0.003,1.0,16.85,15.64,14.76,14.35,14.22,3.0,,0.999998,1.0,1.18,,,0.9821621933416808,9445.1,1.5,0.0186945933377917,102.948,49.015,1.3984,0.0042
474,485,02 19 00.50,+57 06 46.6,18.76,2.64,126.0,,0.006,0.059,0.87,1,,,16.79,16.06,4.0313608199120345,,,0.999983,1,0.7471637855386764,0.0037941954566645,02 19 00.50,+57 06 46.6,18.76,2.64,126.0,,0.006,0.059,1.0,,,16.79,16.06,15.84,,,0.999983,1.0,,,,,,,0.0186945933377917,,,,
475,486,02 19 55.09,+57 09 33.2,17.65,7.35,125.9,,0.006,0.007,1.15,1,18.85,17.18,16.03,15.39,3.341360819912035,1.0,,0.999994,1,1.0276203687519367,0.0037941954566645,02 19 55.09,+57 09 33.2,17.65,7.35,125.9,,0.006,0.007,1.0,18.85,17.18,16.03,15.39,15.15,1.0,,0.999994,1.0,,,,,4375.5,,0.0186945933377917,,,,
476,487,02 19 18.34,+57 04 56.4,19.15,4.12,125.8,,0.006,0.035,0.73,1,20.99,18.64,17.01,16.21,4.181360819912035,1.0,X,0.999992,1,0.6881496888519236,0.0037941954566645,02 19 18.34,+57 04 56.4,19.15,4.12,125.8,,0.006,0.035,1.0,20.99,18.64,17.01,16.21,15.99,1.0,X,0.999992,1.0,,,,,,,0.0186945933377917,,,,
477,488,02 19 21.39,+57 13 44.3,19.52,0.537,125.7,,0.006,0.02,0.61,2,21.89,18.86,16.9,16.1,3.971360819912034,1.0,,,2,0.7718776951821771,0.0037941954566645,02 19 21.39,+57 13 44.3,19.52,0.537,125.7,,0.006,0.02,2.0,21.89,18.86,16.9,16.1,15.78,1.0,,,2.0,,,,,,,0.0186945933377917,,,,
478,489,02 19 43.54,+57 16 41.9,18.15,4.52,125.6,,0.006,0.017,1.04,1,19.73,17.62,16.29,15.47,3.3713608199120344,1.0,,0.999986,1,1.01699239549787,0.0037941954566645,02 19 43.54,+57 16 41.9,18.15,4.52,125.6,,0.006,0.017,1.0,19.73,17.62,16.29,15.47,15.18,1.0,,0.999986,1.0,,,,,3700.6,,0.0186945933377917,,,,
479,490,02 19 36.10,+57 09 11.6,19.77,0.55,124.3,,0.007,0.038,0.54,1,21.98,19.15,17.37,16.59,4.421360819912035,1.0,,0.99999,1,0.5991865850227286,0.0037941954566645,02 19 36.10,+57 09 11.6,19.77,0.55,124.3,,0.007,0.038,1.0,21.98,19.15,17.37,16.59,16.23,1.0,,0.99999,1.0,,,,,,,0.0186945933377917,,,,
480,491,02 19 57.75,+57 04 03.0,19.27,1.3,123.9,,0.007,0.023,0.69,2,21.54,18.62,16.79,15.96,3.891360819912034,1.0,,0.999997,1,0.8030580855912063,0.0037941954566645,02 19 57.75,+57 04 03.0,19.27,1.3,123.9,,0.007,0.023,2.0,21.54,18.62,16.79,15.96,15.7,1.0,,0.999997,1.0,,,,,,,0.0186945933377917,,,,
481,492,02 19 58.20,+57 10 32.2,17.33,6.14,123.5,,0.007,0.006,1.21,2,18.72,16.89,15.61,14.88,2.811360819912034,3.0,,0.999992,1,1.1932406660685917,0.0037941954566645,02 19 58.20,+57 10 32.2,17.33,6.14,123.5,,0.007,0.006,2.0,18.72,16.89,15.61,14.88,14.62,3.0,,0.999992,1.0,0.69,,,-0.3003790420343861,4239.9,0.9,0.0186945933377917,4.962,2.339,0.8709,0.1053
482,493,02 19 23.73,+57 03 01.3,19.12,6.03,123.2,,0.007,0.03,0.74,1,20.9,18.57,17.06,16.2,4.161360819912035,1.0,X,0.999961,1,0.6954441086523276,0.0037941954566645,02 19 23.73,+57 03 01.3,19.12,6.03,123.2,,0.007,0.03,1.0,20.9,18.57,17.06,16.2,15.97,1.0,X,0.999961,1.0,,,,,,,0.0186945933377917,,,,
483,494,02 20 03.18,+57 11 45.0,18.5,0.231,123.0,,0.007,0.016,0.95,2,20.46,17.93,16.32,15.43,3.311360819912034,1.0,,0.999923,1,1.0383005614872831,0.0037941954566645,02 20 03.18,+57 11 45.0,18.5,0.231,123.0,,0.007,0.016,2.0,20.46,17.93,16.32,15.43,15.12,1.0,,0.999923,1.0,,,,,,,0.0186945933377917,,,,
484,495,02 18 02.60,+57 09 46.4,18.24,2.93,122.6,,0.008,0.012,1.02,1,,,16.3,15.55,3.4913608199120354,,,0.999988,1,0.9685781748037544,0.0037941954566645,02 18 02.60,+57 09 46.4,18.24,2.93,122.6,,0.008,0.012,1.0,,,16.3,15.55,15.3,,,0.999988,1.0,0.72,,,-0.2609183927738961,3817.5,0.4947916666666666,0.0186945933377917,1.664,0.558,0.5599,0.074
485,496,02 18 45.57,+57 13 02.8,18.86,10.8,121.9,,0.009,0.017,0.83,2,20.9,18.3,16.63,15.79,3.681360819912035,1.0,,0.999976,1,0.8873747906990765,0.0037941954566645,02 18 45.57,+57 13 02.8,18.86,10.8,121.9,,0.009,0.017,2.0,20.9,18.3,16.63,15.79,15.49,1.0,,0.999976,1.0,,,,,,,0.0186945933377917,,,,
486,497,02 17 56.75,+57 10 54.7,19.98,8.47,121.7,,0.009,0.049,0.48,1,22.21,19.38,17.58,16.72,4.611360819912036,1.0,,0.999997,1,0.5293287751131162,0.0037941954566645,02 17 56.75,+57 10 54.7,19.98,8.47,121.7,,0.009,0.049,1.0,22.21,19.38,17.58,16.72,16.42,1.0,,0.999997,1.0,,,,,,,0.0186945933377917,,,,
487,498,02 18 29.49,+57 10 42.1,19.82,0.336,121.1,,0.009,0.053,0.47,1,,,17.46,16.65,4.501360819912033,,,0.999549,1,0.5701510363846352,0.0037941954566645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,499,02 19 17.65,+57 13 16.4,18.71,4.88,120.6,,0.009,0.02,0.88,1,20.26,18.18,16.69,15.91,3.841360819912035,1.0,,0.999995,1,0.8236186207487087,0.0037941954566645,02 19 17.65,+57 13 16.4,18.71,4.88,120.6,,0.009,0.02,1.0,20.26,18.18,16.69,15.91,15.65,1.0,,0.999995,1.0,,,,,,,0.0186945933377917,,,,
489,500,02 18 01.61,+57 10 55.5,19.54,0.468,120.3,,0.009,0.033,0.61,1,21.64,18.98,17.13,16.34,4.261360819912035,1.0,,0.999997,1,0.6586636660825014,0.0037941954566645,02 18 01.61,+57 10 55.5,19.54,0.468,120.3,,0.009,0.033,1.0,21.64,18.98,17.13,16.34,16.07,1.0,,0.999997,1.0,,,,,,,0.0186945933377917,,,,
490,501,02 18 14.67,+57 04 00.5,19.69,0.543,120.3,,0.009,0.039,0.56,2,21.75,19.05,17.08,16.29,4.181360819912035,1.0,X,0.999459,1,0.6881496888519236,0.0037941954566645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,502,02 18 33.95,+57 10 39.7,20.29,1.34,120.1,,0.009,0.049,0.41,1,,,17.82,17.02,4.9113608199120335,,,0.999307,1,0.4287610375505318,0.0037941954566645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,503,02 19 21.82,+57 07 07.2,18.64,0.842,118.4,,0.009,0.021,0.91,1,20.22,18.15,16.65,15.87,3.8613608199120346,1.0,X,0.999996,1,0.815267891525459,0.0037941954566645,02 19 21.82,+57 07 07.2,18.64,0.842,118.4,,0.009,0.021,1.0,20.22,18.15,16.65,15.87,15.67,1.0,X,0.999996,1.0,,,,,,,0.0186945933377917,,,,
493,504,02 18 03.08,+57 15 34.0,19.56,0.645,118.2,,0.009,0.037,0.6,2,21.86,18.9,16.91,16.11,4.001360819912035,1.0,,0.999995,1,0.7590485859755971,0.0037941954566645,02 18 03.08,+57 15 34.0,19.56,0.645,118.2,,0.009,0.037,2.0,21.86,18.9,16.91,16.11,15.81,1.0,,0.999995,1.0,,,,,,,0.0186945933377917,,,,
494,505,02 18 25.64,+57 09 05.4,20.12,3.79,118.0,,0.009,0.045,0.45,1,,,17.62,16.9,4.731360819912034,,X,0.998148,1,0.4864686511586783,0.0037941954566645,02 18 25.64,+57 09 05.4,20.12,3.79,118.0,,0.009,0.045,1.0,,,17.62,16.9,16.54,,X,0.998148,1.0,,,,,,,0.0186945933377917,,,,
495,506,02 19 37.14,+57 12 25.1,18.45,3.33,117.4,,0.009,0.009,0.97,2,20.36,17.93,16.22,15.4,3.311360819912034,1.0,,0.999973,1,1.0383005614872831,0.0037941954566645,02 19 37.14,+57 12 25.1,18.45,3.33,117.4,,0.009,0.009,2.0,20.36,17.93,16.22,15.4,15.12,1.0,,0.999973,1.0,0.62,,,-0.8469477249328913,,,0.0186945933377917,,,,
496,507,02 18 36.80,+57 14 30.3,19.57,1.17,116.4,,0.01,0.041,0.6,1,,,17.34,16.52,4.461360819912034,,,0.999988,1,0.5849773312154568,0.0037941954566645,02 18 36.80,+57 14 30.3,19.57,1.17,116.4,,0.01,0.041,1.0,,,17.34,16.52,16.27,,,0.999988,1.0,,,,,,,0.0186945933377917,,,,
497,508,02 18 03.27,+57 08 23.3,19.95,10.9,115.2,,0.01,0.034,0.5,1,22.29,19.37,17.6,16.81,4.711360819912034,1.0,,0.999995,1,0.4928632092739232,0.0037941954566645,02 18 03.27,+57 08 23.3,19.95,10.9,115.2,,0.01,0.034,1.0,22.29,19.37,17.6,16.81,16.52,1.0,,0.999995,1.0,,,,,,,0.0186945933377917,,,,
498,509,02 18 17.30,+57 06 59.6,16.99,3.4,115.2,,0.01,0.015,1.26,2,18.08,16.55,15.36,14.66,2.661360819912036,3.0,X,0.999993,1,1.2262794537282804,0.0037941954566645,02 18 17.30,+57 06 59.6,16.99,3.4,115.2,,0.01,0.015,2.0,18.08,16.55,15.36,14.66,14.47,3.0,X,0.999993,1.0,,,,,4686.9,,0.0186945933377917,,,,
499,511,02 19 23.74,+57 14 01.8,18.86,0.792,114.7,,0.01,0.016,0.83,1,20.49,18.27,16.75,15.94,3.8713608199120335,1.0,,0.999992,1,0.8111652093093992,0.0037941954566645,02 19 23.74,+57 14 01.8,18.86,0.792,114.7,,0.01,0.016,1.0,20.49,18.27,16.75,15.94,15.68,1.0,,0.999992,1.0,,,,,,,0.0186945933377917,,,,
500,512,02 19 01.95,+57 00 43.1,19.79,0.45,113.9,,0.01,0.049,0.52,1,22.14,19.2,17.33,16.58,4.481360819912034,1.0,,0.999994,1,0.5775521482471465,0.0037941954566645,02 19 01.95,+57 00 43.1,19.79,0.45,113.9,,0.01,0.049,1.0,22.14,19.2,17.33,16.58,16.29,1.0,,0.999994,1.0,,,,,,,0.0186945933377917,,,,
501,514,02 19 35.98,+57 08 56.1,19.86,5.41,113.0,,0.01,0.037,0.51,1,22.05,19.27,17.54,16.69,4.581360819912035,1.0,,0.999994,1,0.5403798001308218,0.0037941954566645,02 19 35.98,+57 08 56.1,19.86,5.41,113.0,,0.01,0.037,1.0,22.05,19.27,17.54,16.69,16.39,1.0,,0.999994,1.0,,,,,,,0.0186945933377917,,,,
502,515,02 19 11.00,+57 09 29.5,17.65,0.357,111.7,,0.011,0.029,1.15,1,18.95,17.26,15.87,15.22,3.1513608199120355,1.0,X,0.999998,1,1.095603984277021,0.0037941954566645,02 19 11.00,+57 09 29.5,17.65,0.357,111.7,,0.011,0.029,1.0,18.95,17.26,15.87,15.22,14.96,1.0,X,0.999998,1.0,,,,,3732.2,,0.0186945933377917,,,,
503,517,02 18 11.00,+57 02 46.1,18.35,4.18,111.2,,0.011,0.013,0.99,1,19.73,17.88,16.55,15.79,3.7713608199120334,1.0,,0.999994,1,0.8516031623829581,0.0037941954566645,02 18 11.00,+57 02 46.1,18.35,4.18,111.2,,0.011,0.013,1.0,19.73,17.88,16.55,15.79,15.58,1.0,,0.999994,1.0,,,,,3727.0,,0.0186945933377917,,,,
504,518,02 19 33.64,+57 14 08.6,20.03,7.75,111.0,,0.011,0.037,0.47,1,22.24,19.36,17.66,16.83,4.711360819912034,1.0,,0.999997,1,0.4928632092739232,0.0037941954566645,02 19 33.64,+57 14 08.6,20.03,7.75,111.0,,0.011,0.037,1.0,22.24,19.36,17.66,16.83,16.52,1.0,,0.999997,1.0,,,,,,,0.0186945933377917,,,,
505,519,02 18 33.63,+57 14 37.1,19.89,1.26,110.9,,0.011,0.035,0.51,1,22.19,19.25,17.51,16.67,4.581360819912035,1.0,,0.999997,1,0.5403798001308218,0.0037941954566645,02 18 33.63,+57 14 37.1,19.89,1.26,110.9,,0.011,0.035,1.0,22.19,19.25,17.51,16.67,16.39,1.0,,0.999997,1.0,,,,,,,0.0186945933377917,,,,
506,520,02 19 39.05,+57 10 57.4,19.65,0.463,110.8,,0.011,0.023,0.58,2,21.97,19.0,17.02,16.24,4.121360819912034,1.0,,0.999993,1,0.7114340776722528,0.0037941954566645,02 19 39.05,+57 10 57.4,19.65,0.463,110.8,,0.011,0.023,2.0,21.97,19.0,17.02,16.24,15.93,1.0,,0.999993,1.0,,,,,,,0.0186945933377917,,,,
507,521,02 19 15.60,+57 02 46.3,19.85,0.814,110.8,,0.011,0.054,0.51,1,22.06,19.22,17.39,16.62,4.521360819912033,1.0,,0.999992,1,0.5627626713522474,0.0037941954566645,02 19 15.60,+57 02 46.3,19.85,0.814,110.8,,0.011,0.054,1.0,22.06,19.22,17.39,16.62,16.33,1.0,,0.999992,1.0,,,,,,,0.0186945933377917,,,,
508,522,02 19 20.87,+57 10 42.8,19.85,7.75,110.1,,0.011,0.065,0.52,1,22.37,19.4,17.48,16.64,4.5313608199120345,1.0,,0.999999,1,0.5587746569335628,0.0037941954566645,02 19 20.87,+57 10 42.8,19.85,7.75,110.1,,0.011,0.065,1.0,22.37,19.4,17.48,16.64,16.34,1.0,,0.999999,1.0,,,,,,,0.0186945933377917,,,,
509,523,02 18 34.62,+57 13 29.8,17.57,8.03,109.9,,0.011,0.006,1.17,2,,,15.77,15.02,2.9913608199120354,,,0.999961,1,1.1419029016405813,0.0037941954566645,02 18 34.62,+57 13 29.8,17.57,8.03,109.9,,0.011,0.006,2.0,,,15.77,15.02,14.8,,,0.999961,1.0,0.545,0.064,0.03045,-1.13864483980674,3642.5,0.3753205128205128,0.0186945933377917,22.891,12.145,0.4955,0.071
510,524,02 18 04.19,+57 15 38.3,16.65,7.32,109.8,,0.011,0.007,1.32,1,17.64,16.22,15.23,14.65,2.681360819912035,1.0,,0.999994,1,1.2210643621565882,0.0037941954566645,02 18 04.19,+57 15 38.3,16.65,7.32,109.8,,0.011,0.007,1.0,17.64,16.22,15.23,14.65,14.49,1.0,,0.999994,1.0,0.85,,,-0.4290253152290334,4837.2,0.8589528795811519,0.0186945933377917,49.64,30.976,0.8666,0.0528
511,525,02 18 08.28,+57 13 42.2,19.63,12.5,109.5,,0.011,0.02,0.58,1,,,17.22,16.42,4.321360819912034,,,0.999993,1,0.6368250777440817,0.0037941954566645,02 18 08.28,+57 13 42.2,19.63,12.5,109.5,,0.011,0.02,1.0,,,17.22,16.42,16.13,,,0.999993,1.0,,,,,,,0.0186945933377917,,,,
512,526,02 19 06.22,+57 04 41.6,18.73,6.25,109.5,,0.011,0.036,0.88,1,20.31,18.21,16.74,15.97,3.921360819912035,1.0,X,0.999996,1,0.7910198683875888,0.0037941954566645,02 19 06.22,+57 04 41.6,18.73,6.25,109.5,,0.011,0.036,1.0,20.31,18.21,16.74,15.97,15.73,1.0,X,0.999996,1.0,,,,,,,0.0186945933377917,,,,
