,flag,Gaia,TIC,RAdeg,DEdeg,Sec,Theia,logAge,e_logAge,BP-RP,Gmag,Tmag,Teff,e_Teff,Mass,e_Mass,Rad,e_Rad,CorrP1,e_CorrP1,CorrP2,e_CorrP2,CorrA1,CorrA2,PCAP1,e_PCAP1,PCAP2,e_PCAP2,PCAA1,PCAA2,RAWP1,e_RAWP1,RAWP2,e_RAWP2,RAWA1,RAWA2,Per,e_Per,PType,logAM,e_logAM,RUWE,sigmaVar,sigmaInst,sigmap2p,c1,c2,c3,c4,c5,c6,Mass_calc,Mass_e
6505,True,3219157088765924864,200093964,86.805955,0.182348,6,13,6.69,0.12,2.3646,6.9508,14.015,7674.0,127.0,1.8,,1.413,,4.3058,0.0068,5.756,0.023,0.34791,0.17765,6.4231,0.0057,4.213,0.013,0.72368,0.12046,6.1695,0.0048,2.574,0.034,0.87267,0.01874,4.3058,0.0068,corr,,,1.046,0.0167,0.003541,0.00463,1.0,1.0,1.0,1.0,1.0,2.18,0.34521160295775005,0.05117071635240562
6506,True,3219156397275981824,200093968,86.76658,0.187298,6,13,6.69,0.12,2.4756,7.4164,14.576,7153.0,178.0,1.6,,1.285,,2.4665,0.0037,2.0513,0.0052,0.1312,0.07216,8.021,0.019,3.588,0.014,0.30988,0.09581,7.583,0.012,15.681,0.075,0.42696,0.26792,7.583,0.012,raw,,,0.986,0.0308,0.007277,0.01179,1.0,1.0,1.0,1.0,1.0,1.0,0.25711375630895245,0.05117071635240562
6507,True,3219205978379209856,200094008,86.781834,0.294661,6,13,6.69,0.12,1.7483,3.8527,11.469,,,,,,,1.06464,0.00081,0.53495,0.00029,0.11639,0.08362,1.06881,0.00063,2.3802,0.0054,0.14295,0.12344,2.3861,,1.2183,,0.19146,0.14558,,,,,,1.417,0.036,0.0002548,0.008857,1.0,2.64,2.64,2.64,2.64,2.64,0.9314142204490838,0.05117071635240562
6508,True,3219205879594402304,200094013,86.800059,0.299127,6,13,6.69,0.12,3.0653,8.3234,15.456,,,,,,,1.0689,0.01,0.53502,0.00028,0.10054,0.08501,2.4027,0.0042,1.06864,0.00075,0.14964,0.12194,1.06882,0.0007,2.3187,0.0058,0.13403,0.11452,,,,,,1.091,0.0167,0.001088,0.004749,1.0,1.98,1.98,1.98,1.98,4.13,0.0854970318489367,0.05117071635240562
6509,True,3219205879594402560,200094015,86.797485,0.300381,6,13,6.69,0.12,2.9345,7.5582,15.253,3771.4,78.9,,,,,1.069,0.01,0.53502,0.00028,0.10036,0.08501,2.4027,0.0042,1.06864,0.00075,0.14965,0.12194,1.06882,0.0007,2.3187,0.0058,0.13403,0.11452,,,,,,1.125,0.0167,0.001088,0.004749,1.0,2.02,2.02,2.02,4.2,6.18,0.23028326950750672,0.05117071635240562
6510,True,3219205913954138880,200094021,86.821508,0.306816,6,13,6.69,0.12,2.486,7.9233,15.615,3614.8,81.2,,,,,2.3099,0.0014,1.9868,0.0018,0.33007,0.17781,5.841,0.013,11.367,0.061,0.33553,0.19489,12.876,0.058,6.095,0.048,0.31327,0.20885,2.3099,0.0014,corr,,,1.02,0.0246,0.001902,0.003938,1.0,1.0,2.1,2.1,2.1,3.25,0.1612013884703571,0.05117071635240562
6511,True,3219206051393095424,200094024,86.770592,0.308789,6,13,6.69,0.12,2.8565,7.2154,14.839,,,,,,,0.53627,0.00025,1.0681,0.0014,0.09212,0.05682,1.0769,,1.0588,,0.10384,0.0914,2.3621,0.004,1.21746,0.00094,0.15814,0.12721,,,,,,1.35,0.01333,0.001425,0.003587,3.17,3.17,3.17,3.17,4.35,6.74,0.2951456875284328,0.05117071635240562
6512,True,3219206188832046208,200094034,86.795748,0.320771,6,13,6.69,0.12,2.7029,6.1999,13.53,,,,,,,2.2735,,1.2389,,0.15942,0.08249,2.2599,0.0031,8.509,0.05,0.13314,0.12022,8.6952,,2.264,,0.15891,0.15354,,,,,,1.076,0.01341,0.001507,0.003061,1.0,1.0,1.0,1.0,1.0,1.97,0.4872920863076639,0.05117071635240562
6513,True,3219581259736101120,200094036,86.829939,0.322394,6,13,6.69,0.12,3.1869,8.2221,15.878,,,,,,,4.582,0.02,6.791,0.05,0.09286,0.09092,7.1018,,18.279,,0.59598,0.07348,6.8159,0.0068,16.92,0.24,0.69063,0.12165,7.1,,pca,,,1.029,0.00611,0.003223,0.00352,1.0,1.0,1.0,1.0,1.0,2.09,0.10466436833920295,0.05117071635240562
6514,True,3219206154472308480,200094043,86.780256,0.325607,6,13,6.69,0.12,3.0327,6.1242,12.961,,,,,,,1.20033,0.00085,1.4982,0.0026,0.18921,0.06079,1.1992,0.0012,2.3941,0.0037,0.16573,0.11383,6.992,0.035,1.2003,0.0015,0.14743,0.12405,,,,,,1.694,0.00784,0.001342,0.002529,1.0,1.0,1.0,1.0,1.0,2.03,0.5016155549323871,0.05117071635240562
6515,True,3219588578360363136,200094162,86.854337,0.517964,6,13,6.69,0.12,1.6701,6.975,14.234,4005.0,122.0,0.63,,0.85,,4.3849,0.0044,2.1927,0.0024,0.40377,0.17352,4.3936,0.0029,2.187,0.029,0.70409,0.17977,4.4014,0.0027,2.183,0.035,0.74163,0.16577,4.3849,0.0044,corr,42.463,,1.053,0.01578,0.004062,0.005254,2.13,2.13,2.13,2.13,3.24,5.55,0.340632634124647,0.05117071635240562
6516,True,3219589265555132416,200094179,86.79537,0.534986,6,13,6.69,0.12,2.7181,7.2918,14.599,3635.0,122.0,,,1.599,,3.755,0.014,2.958,0.012,0.07766,0.06007,3.7179,0.0051,7.024,0.048,0.23682,0.08877,13.01,0.067,6.746,0.018,0.32503,0.22396,,,,,,1.018,0.001834,0.001564,0.001869,2.12,2.12,5.21,6.34,7.53,8.62,0.28068976939723694,0.05117071635240562
6517,True,3219607854173579904,200094243,86.82198,0.639259,6,13,6.69,0.12,2.0446,5.8856,13.283,3877.0,138.0,,,1.801,,4.2275,0.0098,3.1482,0.0063,0.15741,0.15576,4.1991,0.0038,8.76,0.036,0.50081,0.21645,4.191,0.0053,9.443,0.035,0.37001,0.27607,4.1991,0.0038,pca,,,1.128,0.0572,0.003025,0.006903,1.0,1.0,1.0,1.0,1.0,1.0,0.5467619170650726,0.05117071635240562
6518,True,3219615241517223936,200094315,86.792138,0.785809,6,13,6.69,0.12,2.9529,7.9973,15.043,3180.0,125.0,,,,,3.428,0.011,4.485,0.021,0.11439,0.10945,3.4394,0.0056,4.452,0.012,0.21515,0.16324,3.4117,0.0051,4.5217,0.0099,0.20748,0.18745,3.428,0.011,all3,,,1.108,0.0132,0.008882,0.01062,1.0,1.0,1.0,1.0,3.2,3.2,0.1471995829544272,0.05117071635240562
6519,True,3219828993450596096,200094473,86.803142,0.983317,6,13,6.69,0.12,2.3352,8.308,15.198,3437.0,157.0,0.598,0.023,0.613,0.022,3.9644,,3.0907,,0.39629,0.10461,3.9607,0.0022,2.474,0.013,0.76212,0.05053,3.975,,2.4161,,0.86247,0.03383,3.96,,corr,42.203,,0.962,0.0214,0.009233,0.01134,2.18,2.18,4.47,6.75,6.75,8.88,0.08841092111125332,0.05117071635240562
6520,True,3219854174845920384,200094711,86.803397,1.232751,6,13,6.69,0.12,3.0499,8.6014,15.484,3087.0,157.0,0.661,0.024,0.696,0.028,0.71054,9.9e-05,,,0.47236,,0.71035,9.9e-05,,,0.48064,,0.71004,0.00015,10.81,0.14,0.30996,0.11564,0.71054,9.9e-05,corr,43.105,0.051,1.035,0.00285,0.00227,0.002908,1.93,1.93,2.76,3.77,4.64,5.81,0.032895654345156344,0.05117071635240562
6521,True,3319243330139876736,200117426,86.764066,2.95365,6,13,6.69,0.12,0.6418,3.2926,11.462,7644.0,508.5,1.786,0.36,1.467,0.058,0.7705,0.0026,1.936,0.031,0.01514,0.01053,2.472,0.034,,,0.01592,,14.829,0.047,6.787,0.021,0.50028,0.18554,,,,,,1.805,0.000464,0.0005201,0.0006686,1.0,1.0,2.16,2.16,3.2,4.04,0.0,0.0
6522,True,3334127075448254336,200475933,82.584976,7.203244,6,13,6.69,0.12,1.7693,6.3531,13.805,3974.0,132.0,0.62,,1.197,,7.41,0.14,5.105,0.048,0.09816,0.07175,5.4157,,8.7132,,0.41994,0.38982,8.575,0.011,5.422,0.0089,0.7614,0.32913,8.575,0.011,raw,42.463,,1.101,0.1188,0.005837,0.02452,1.0,1.0,1.0,1.0,4.06,5.18,0.45830456460121377,0.05117071635240562
6523,True,3334127075448254336,200475933,82.584976,7.203244,32,13,6.69,0.12,1.7693,6.3531,13.805,3974.0,132.0,0.62,,1.197,,9.2,0.033,2.6767,0.0027,0.20602,0.18713,9.299,0.019,6.268,0.02,0.36842,0.14449,9.4498,,2.6952,,0.61522,0.03651,9.45,,raw,42.423,,1.101,0.0624,0.006156,0.02165,1.0,1.0,1.0,1.0,4.06,5.18,0.45830456460121377,0.05117071635240562
6524,True,3337821400158723968,200477349,82.576117,8.993994,6,13,6.69,0.12,2.9571,8.1338,15.16,3219.0,122.0,,,,,,,,,,,,,,,,,14.507,0.035,6.578,0.092,0.61945,0.05846,,,,,,0.976,0.00725,0.004101,0.004706,3.33,3.33,4.44,5.4,7.66,14.73,0.12137192816630343,0.05117071635240562
6525,True,3337821400158723968,200477349,82.576117,8.993994,32,13,6.69,0.12,2.9571,8.1338,15.16,3219.0,122.0,,,,,,,,,,,2.703,0.034,,,0.01188,,17.82,0.42,6.65,0.18,0.05517,0.01236,,,,,,0.976,0.0136,0.009811,0.01967,3.33,3.33,4.44,5.4,7.66,14.73,0.12137192816630343,0.05117071635240562
6526,True,3338055420040627840,200477789,82.647109,9.567867,32,13,6.69,0.12,2.6459,8.4596,15.905,3223.0,157.0,0.593,0.028,0.607,0.029,,,,,,,,,,,,,18.47,0.52,4.582,0.044,0.16388,0.02886,,,,,,0.94,0.0287,0.01879,0.03059,2.1,3.06,5.29,9.23,12.37,12.37,0.059726141134631205,0.05117071635240562
6527,True,3338055420040627840,200477789,82.647109,9.567867,6,13,6.69,0.12,2.6459,8.4596,15.905,3223.0,157.0,0.593,0.028,0.607,0.029,,,,,,,6.7,0.21,,,0.01377,,14.747,0.049,4.515,0.023,0.70124,0.06446,,,,,,0.94,0.00293,0.003674,0.00411,2.1,3.06,5.29,9.23,12.37,12.37,0.059726141134631205,0.05117071635240562
6528,True,3338223134220001152,200478060,82.591079,9.927323,6,13,6.69,0.12,2.1416,7.345,14.383,3771.0,143.0,0.571,,0.978,,1.5081,0.0034,1.2669,0.0019,0.0857,0.08436,3.0327,0.0045,5.643,0.021,0.18445,0.1229,3.0176,0.0017,9.1,0.042,0.49812,0.1718,,,,,,1.185,0.01615,0.001718,0.005182,1.0,2.2,2.2,4.11,5.29,7.55,0.27062360650379763,0.05117071635240562
6529,True,3338223134220001152,200478060,82.591079,9.927323,32,13,6.69,0.12,2.1416,7.345,14.383,3771.0,143.0,0.571,,0.978,,2.934,0.0046,2.0134,0.0025,0.16417,0.12145,2.9578,0.0045,2.3099,0.0041,0.17929,0.10113,9.704,0.065,17.04,0.24,0.27439,0.23838,,,,,,1.185,0.00966,0.002705,0.005777,1.0,2.2,2.2,4.11,5.29,7.55,0.27062360650379763,0.05117071635240562
6530,True,3338249659937539200,200478308,82.623161,10.251307,32,13,6.69,0.12,2.8795,8.7318,15.797,3136.0,158.0,0.609,0.034,0.627,0.04,,,,,,,,,,,,,17.24,0.11,6.76,0.11,0.21756,0.02544,,,,,,1.116,0.0228,0.01567,0.02754,1.0,1.97,2.98,2.98,7.4,12.64,0.008222202435404113,0.05117071635240562
6531,True,3338249659937539200,200478308,82.623161,10.251307,6,13,6.69,0.12,2.8795,8.7318,15.797,3136.0,158.0,0.609,0.034,0.627,0.04,0.15939,0.00011,,,0.02342,,0.15937,0.00013,,,0.02009,,20.15,0.69,,,0.10302,,,,,,,1.116,0.00748,0.008699,0.01067,1.0,1.97,2.98,2.98,7.4,12.64,0.008222202435404113,0.05117071635240562
6532,True,3338251206125759616,200478350,82.602932,10.308854,6,13,6.69,0.12,1.6397,6.016,13.649,4066.0,125.0,0.64,,1.309,,4.1419,,2.0534,,0.21204,0.19892,4.1326,0.0022,2.0491,0.0031,0.72436,0.13498,4.1342,0.0022,16.97,0.15,0.73058,0.21036,4.1326,0.0022,pca,42.873,,1.584,0.0068,0.001026,0.001609,2.14,3.03,5.19,5.19,6.35,7.41,0.522088465170391,0.05117071635240562
6533,True,3338251206125759616,200478350,82.602932,10.308854,32,13,6.69,0.12,1.6397,6.016,13.649,4066.0,125.0,0.64,,1.309,,4.0809,,3.3257,,0.63884,0.10084,4.192,0.04,3.956,0.034,0.44884,0.37528,4.0586,,26.74,,0.32299,0.24966,4.08,,corr,42.883,,1.584,0.00428,0.001542,0.002683,2.14,3.03,5.19,5.19,6.35,7.41,0.522088465170391,0.05117071635240562
6534,True,3339033401273497472,200478574,82.589703,10.583818,6,13,6.69,0.12,2.7464,8.2495,15.313,3204.0,157.0,0.659,0.023,0.694,0.026,0.40062,0.00036,,,0.03488,,0.40079,0.00038,,,0.03273,,18.5,0.15,8.74,0.11,0.282,0.07213,,,,,,1.054,0.00585,0.007143,0.008141,1.0,1.92,1.92,6.26,8.51,12.84,0.0994799160085395,0.05117071635240562
6535,True,3339033401273497472,200478574,82.589703,10.583818,32,13,6.69,0.12,2.7464,8.2495,15.313,3204.0,157.0,0.659,0.023,0.694,0.026,0.200022,5.2e-05,,,0.0519,,0.20003,5.4e-05,,,0.04945,,7.279,0.033,20.36,0.71,0.11453,0.04234,,,,,,1.054,0.01947,0.01585,0.02656,1.0,1.92,1.92,6.26,8.51,12.84,0.0994799160085395,0.05117071635240562
6536,True,3340623299383790848,200511734,82.579273,11.338884,6,13,6.69,0.12,0.0407,1.2327,9.867,8466.0,282.3,2.1,0.308,2.112,0.083,3.3818,,4.3917,,0.14602,0.11971,4.2224,0.0056,3.3033,0.0051,0.27011,0.18233,14.346,0.037,4.315,0.01,0.64313,0.14854,,,,,,1.061,0.00327,0.0002906,0.001067,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6537,True,3340623299383790848,200511734,82.579273,11.338884,32,13,6.69,0.12,0.0407,1.2327,9.867,8466.0,282.3,2.1,0.308,2.112,0.083,4.508,0.012,2.987,0.011,0.14698,0.0512,4.509,0.023,8.03,0.11,0.08384,0.071,14.742,,5.0337,,0.54611,0.02097,,,,,,1.061,0.00458,0.0005642,0.005712,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6538,True,3340623707405120512,200511751,82.605183,11.354709,6,13,6.69,0.12,2.191,7.2369,14.698,3648.0,122.0,0.53,,0.998,,3.839,0.018,5.047,0.06,0.0868,0.04943,4.9995,0.0086,7.621,0.041,0.26796,0.12927,15.332,0.052,4.988,0.028,0.53391,0.11655,,,,,,1.02,0.00236,0.002149,0.002426,3.22,5.15,5.15,6.21,6.21,8.27,0.2910775953849016,0.05117071635240562
6539,True,3340623707405120512,200511751,82.605183,11.354709,32,13,6.69,0.12,2.191,7.2369,14.698,3648.0,122.0,0.53,,0.998,,4.89,0.013,7.28,0.2,0.13106,0.01891,4.843,0.011,,,0.15077,,16.59,0.14,5.9,0.041,0.35623,0.07575,,,,,,1.02,0.00454,0.003462,0.005795,3.22,5.15,5.15,6.21,6.21,8.27,0.2910775953849016,0.05117071635240562
6540,True,3340623574261695744,200511755,82.568749,11.355318,6,13,6.69,0.12,2.1104,7.0975,14.395,3762.0,122.0,0.568,,1.057,,5.842,0.038,9.376,0.091,0.07566,0.07504,6.0378,0.0071,9.845,0.025,0.44953,0.33416,12.948,0.05,2.566,0.019,0.60381,0.03635,,,,,,0.981,0.00316,0.001376,0.002126,1.0,1.0,1.86,3.05,6.49,11.57,0.3174539695754059,0.05117071635240562
6541,True,3340623574261695744,200511755,82.568749,11.355318,32,13,6.69,0.12,2.1104,7.0975,14.395,3762.0,122.0,0.568,,1.057,,10.569,0.066,4.803,0.021,0.12018,0.10844,10.371,0.045,4.495,0.022,0.1742,0.10761,10.766,0.028,7.016,0.02,0.31256,0.19516,10.569,0.066,all3,42.233,,0.981,0.00844,0.004614,0.00858,1.0,1.0,1.86,3.05,6.49,11.57,0.3174539695754059,0.05117071635240562
6542,True,3340649687662513792,200512019,82.591998,11.642207,32,13,6.69,0.12,3.0494,8.9601,15.8,3076.0,157.0,0.603,0.03,0.618,0.034,0.70429,0.00058,,,0.05907,,0.70371,0.00059,,,0.05897,,16.74,0.19,0.70421,0.00078,0.12695,0.04326,,,,,,1.01,0.0256,0.01864,0.03538,3.26,5.42,7.62,11.97,14.11,17.3,-0.034975259727571484,0.05117071635240562
6543,True,3340649687662513792,200512019,82.591998,11.642207,6,13,6.69,0.12,3.0494,8.9601,15.8,3076.0,157.0,0.603,0.03,0.618,0.034,0.70601,,,,0.30696,,0.70578,0.00015,7.04,0.19,0.30761,0.02017,16.084,0.071,0.70546,0.00041,0.41148,0.10934,0.706,,corr,42.963,,1.01,0.00694,0.007499,0.008437,3.26,5.42,7.62,11.97,14.11,17.3,-0.034975259727571484,0.05117071635240562
6544,True,3340888380468287360,200512295,82.608046,12.055954,32,13,6.69,0.12,2.9098,8.2232,15.586,3082.0,158.0,0.652,0.027,0.684,0.032,4.623,0.07,,,0.01914,,4.537,0.039,,,0.03374,,7.216,0.035,4.512,0.025,0.13777,0.06544,,,,,,0.984,0.01536,0.01084,0.02082,1.96,3.92,4.86,6.01,10.3,14.32,0.10445623338545101,0.05117071635240562
6545,True,3340888380468287360,200512295,82.608046,12.055954,6,13,6.69,0.12,2.9098,8.2232,15.586,3082.0,158.0,0.652,0.027,0.684,0.032,2.2786,0.0038,,,0.11708,,2.2905,0.0027,1.1425,0.0058,0.17335,0.01488,14.437,0.055,2.2539,0.0038,0.4408,0.12433,,,,,,0.984,0.00496,0.005862,0.006381,1.96,3.92,4.86,6.01,10.3,14.32,0.10445623338545101,0.05117071635240562
6546,True,3337761167537063168,200514315,82.888914,8.791006,32,13,6.69,0.12,2.1171,7.018,14.325,3795.0,122.0,0.58,,1.119,,4.274,0.011,2.0772,0.0042,0.12345,0.07069,4.3174,0.0096,2.0828,0.0043,0.14472,0.06949,4.262,0.015,2.069,0.0097,0.09346,0.03139,4.274,0.011,all3,42.683,,1.078,0.00887,0.00698,0.01154,2.14,2.14,6.66,6.66,6.66,8.85,0.332496449833753,0.05117071635240562
6547,True,3337761167537063168,200514315,82.888914,8.791006,6,13,6.69,0.12,2.1171,7.018,14.325,3795.0,122.0,0.58,,1.119,,2.0907,0.0014,4.388,0.026,0.27606,0.07403,2.0993,0.0013,4.3557,0.0085,0.29792,0.21347,2.0868,0.0012,4.2995,0.0072,0.35057,0.26804,2.0907,0.0014,all3,42.993,,1.078,0.00547,0.00442,0.004934,2.14,2.14,6.66,6.66,6.66,8.85,0.332496449833753,0.05117071635240562
6548,True,3337812913302996608,200514454,82.872036,8.986257,32,13,6.69,0.12,2.6149,8.5063,15.446,3287.0,157.0,0.607,0.024,0.624,0.025,2.5924,0.0093,,,0.04795,,2.597,0.011,,,0.04186,,2.5969,0.0098,,,0.04623,,2.5924,0.0093,all3,42.411,0.05,1.008,0.0352,0.0269,0.05028,1.0,1.0,2.18,3.15,5.39,8.69,0.050889866576798226,0.05117071635240562
6549,True,3337812913302996608,200514454,82.872036,8.986257,6,13,6.69,0.12,2.6149,8.5063,15.446,3287.0,157.0,0.607,0.024,0.624,0.025,2.5586,,1.6569,,0.12717,0.02909,2.6107,0.0055,,,0.10886,,2.589,0.0037,14.61,0.5,0.15449,0.03264,2.56,,all3,42.413,,1.008,0.0393,0.02597,0.05353,1.0,1.0,2.18,3.15,5.39,8.69,0.050889866576798226,0.05117071635240562
6550,True,3337816246197622656,200514491,82.806833,9.02931,32,13,6.69,0.12,1.6427,6.172,13.736,4125.0,123.0,0.65,,1.221,,5.9919,,9.6894,,0.08484,0.0257,6.259,0.028,10.08,0.1,0.09825,0.06946,14.456,0.05,3.292,0.04,0.47138,0.02109,,,,,,1.031,0.01066,0.00723,0.01421,1.0,1.0,2.18,3.38,6.58,8.8,0.4925711454174199,0.05117071635240562
6551,True,3337816246197622656,200514491,82.806833,9.02931,6,13,6.69,0.12,1.6427,6.172,13.736,4125.0,123.0,0.65,,1.221,,4.4283,0.0075,6.308,0.017,0.22012,0.20186,6.268,,4.5573,,0.50554,0.17816,6.65,0.14,5.967,0.089,0.78915,0.28054,6.27,,pca,42.643,,1.031,0.01666,0.003423,0.004901,1.0,1.0,2.18,3.38,6.58,8.8,0.4925711454174199,0.05117071635240562
6552,True,3338170078487804288,200515119,82.786743,9.757627,6,13,6.69,0.12,1.9195,7.0854,14.558,3843.0,130.0,0.59,,0.913,,5.3467,,4.1038,,0.11424,0.05729,5.7284,0.0058,3.9811,0.0058,0.55116,0.25972,5.6332,0.0058,17.07,0.12,0.5346,0.21457,5.7284,0.0058,pca,42.383,,1.073,0.01949,0.006468,0.0082,1.0,2.19,3.38,6.69,7.85,10.99,0.31974345399102216,0.05117071635240562
6553,True,3338170078487804288,200515119,82.786743,9.757627,32,13,6.69,0.12,1.9195,7.0854,14.558,3843.0,130.0,0.59,,0.913,,5.1307,0.0086,3.706,0.0092,0.22611,0.11937,5.2159,0.0087,7.516,0.043,0.23233,0.08684,12.807,0.069,5.557,0.018,0.22333,0.21759,,,,,,1.073,0.0261,0.01015,0.01918,1.0,2.19,3.38,6.69,7.85,10.99,0.31974345399102216,0.05117071635240562
6554,True,3338176714213405568,200515247,82.798341,9.912861,32,13,6.69,0.12,1.9182,6.0181,13.656,3811.0,123.0,,,1.477,,9.8597,,6.0935,,0.26107,0.17034,9.926,0.017,6.297,0.014,0.43106,0.20541,10.257,0.013,18.1,3.2,0.68887,0.1116,10.257,0.013,raw,,,2.124,0.01809,0.005024,0.01255,1.0,1.0,1.0,1.0,1.7,1.7,0.5216911166348079,0.05117071635240562
6555,True,3338176714213405568,200515247,82.798341,9.912861,6,13,6.69,0.12,1.9182,6.0181,13.656,3811.0,123.0,,,1.477,,0.91975,0.00015,9.6,0.17,0.57475,0.04545,0.91962,0.00018,9.152,0.031,0.43514,0.24818,11.423,0.052,5.731,0.014,0.2682,0.25545,0.91975,0.00015,corr,,,2.124,0.0054,0.001496,0.00224,1.0,1.0,1.0,1.0,1.7,1.7,0.5216911166348079,0.05117071635240562
6556,True,3338178775797663616,200515334,82.804509,10.023863,6,13,6.69,0.12,2.755,7.797,15.437,3254.0,123.0,,,,,1.876,0.019,3.841,0.072,0.01418,0.01403,1.6552,0.0061,8.68,0.34,0.03181,0.02858,13.636,0.038,2.6747,0.0098,0.50449,0.06627,,,,,,1.245,0.00211,0.002458,0.002945,2.89,3.96,5.9,8.8,14.17,18.58,0.18509906465027787,0.05117071635240562
6557,True,3338178775797663616,200515334,82.804509,10.023863,32,13,6.69,0.12,2.755,7.797,15.437,3254.0,123.0,,,,,4.576,0.063,1.831,0.01,0.02087,0.01975,4.478,0.033,10.86,0.21,0.03992,0.03719,12.615,0.068,4.5,0.03,0.26913,0.05089,,,,,,1.245,0.00485,0.003892,0.006549,2.89,3.96,5.9,8.8,14.17,18.58,0.18509906465027787,0.05117071635240562
6558,True,3338178775797663872,200515337,82.8025,10.02545,32,13,6.69,0.12,2.2884,7.9718,15.158,3441.0,157.0,0.64,0.024,0.667,0.026,10.46,0.21,4.622,0.049,0.0331,0.0316,10.85,0.12,4.478,0.023,0.07124,0.06,12.615,0.068,4.5,0.03,0.26913,0.05089,,,,,,1.047,0.00881,0.006491,0.01132,3.11,5.1,6.09,8.94,14.37,15.18,0.152024529447156,0.05117071635240562
6559,True,3338178775797663872,200515337,82.8025,10.02545,6,13,6.69,0.12,2.2884,7.9718,15.158,3441.0,157.0,0.64,0.024,0.667,0.026,3.91,0.022,2.13,0.012,0.07051,0.03141,3.652,0.017,8.82,0.23,0.06316,0.03976,8.1,0.12,15.77,0.38,0.10512,0.10008,,,,,,1.047,0.00236,0.002564,0.002961,3.11,5.1,6.09,8.94,14.37,15.18,0.152024529447156,0.05117071635240562
6560,True,3338232651867367424,200515411,82.844745,10.138009,6,13,6.69,0.12,1.8429,6.6321,14.249,3892.0,123.0,0.6,,1.059,,4.644,0.055,2.363,0.014,0.07669,0.03326,4.9785,,7.2166,,0.2804,0.25615,7.005,0.023,11.2,0.3,0.41807,0.17402,,,,,,1.057,0.00749,0.004413,0.005466,1.0,1.0,1.95,1.95,4.32,5.46,0.40551397350484136,0.05117071635240562
6561,True,3338232651867367424,200515411,82.844745,10.138009,32,13,6.69,0.12,1.8429,6.6321,14.249,3892.0,123.0,0.6,,1.059,,6.974,0.05,4.531,0.025,0.07695,0.06567,7.1156,,4.5088,,0.10248,0.05781,15.664,0.049,7.295,0.085,0.46877,0.03431,,,,,,1.057,0.00729,0.005385,0.008919,1.0,1.0,1.95,1.95,4.32,5.46,0.40551397350484136,0.05117071635240562
6562,True,3338239897474550784,200515532,82.79123,10.291026,32,13,6.69,0.12,2.6359,8.4712,15.733,3237.0,157.0,0.603,0.028,0.618,0.03,,,,,,,7.79,0.12,13.67,0.45,0.02906,0.02415,7.404,0.025,19.81,0.19,0.18535,0.17157,,,,,,1.018,0.01491,0.00973,0.02037,1.0,2.17,4.43,7.45,10.87,17.01,0.05753126353049137,0.05117071635240562
6563,True,3338239897474550784,200515532,82.79123,10.291026,6,13,6.69,0.12,2.6359,8.4712,15.733,3237.0,157.0,0.603,0.028,0.618,0.03,3.937,0.053,2.136,0.02,0.02441,0.01449,5.204,0.064,1.914,0.012,0.03172,0.02095,10.069,0.06,5.172,0.022,0.16805,0.10547,,,,,,1.018,0.00703,0.008588,0.009877,1.0,2.17,4.43,7.45,10.87,17.01,0.05753126353049137,0.05117071635240562
6564,True,3338279690348780544,200515741,82.891117,10.538849,32,13,6.69,0.12,2.655,7.9462,15.406,3407.0,126.0,0.4,,1.003,,0.284679,4.8e-05,2.527,0.015,0.12337,0.03552,0.28469,4.8e-05,2.4803,0.0094,0.12593,0.04599,0.28475,4.2e-05,2.456,0.01,0.14768,0.04033,0.28468,4.8e-05,all3,43.603,,0.991,0.0305,0.01847,0.03397,1.0,1.0,1.0,6.56,8.74,14.22,0.15686839730002217,0.05117071635240562
6565,True,3338279690348780544,200515741,82.891117,10.538849,6,13,6.69,0.12,2.655,7.9462,15.406,3407.0,126.0,0.4,,1.003,,2.4666,0.0022,2.1194,0.0017,0.22376,0.21055,2.4703,,,,0.3841,0.08894,2.4632,,2.1257,,0.38053,0.11979,2.46,,raw,42.663,,0.991,0.0654,0.01798,0.0251,1.0,1.0,1.0,6.56,8.74,14.22,0.15686839730002217,0.05117071635240562
6566,True,3338282473487597952,200515752,82.823516,10.549524,32,13,6.69,0.12,3.3887,9.2541,15.837,2945.0,157.0,0.56,0.028,0.566,0.028,1.192,0.0061,,,0.01369,,1.1915,0.0056,,,0.01506,,15.9,0.24,,,0.11215,,,,,,,1.002,0.0696,0.05865,0.09977,2.06,4.17,4.17,5.32,9.62,14.11,-0.09060405464398019,0.05117071635240562
6567,True,3338282473487597952,200515752,82.823516,10.549524,6,13,6.69,0.12,3.3887,9.2541,15.837,2945.0,157.0,0.56,0.028,0.566,0.028,1.18911,0.00028,,,0.46509,,1.18964,0.00027,1.571,0.014,0.48694,0.01222,1.1893,,14.439,,0.44495,0.0318,1.18911,0.00028,corr,42.63,0.065,1.002,0.01791,0.01522,0.01947,2.06,4.17,4.17,5.32,9.62,14.11,-0.09060405464398019,0.05117071635240562
